Age,Marital status,Address,Income,Income Category,Car price,Car price category,Education,Emply,Retired,Employment category,Gender,Length at current residence,Wireless,Multiple lines,Voice mail,Pager,Internet,Caller ID,Call waiting,Own TV,Own  VCR ,Own CD player,Own PDA,Own computer,Own Fax,Read newspapers,Response
43,Married,17,35.00,MIDDLE,17.70,Expensive,SMA,17,0,3,Female,2,1,1,1,0,0,0,1,1,1,1,0,No,0,0,1
48,Single,5,40.00,MIDDLE,19.90,Expensive,S2,8,0,2,Male,1,1,0,0,0,1,0,1,1,1,1,0,No,0,1,1
25,Married,4,33.00,MIDDLE,16.20,Expensive,S1,1,0,1,Male,3,1,1,1,1,1,0,0,1,1,1,1,Yes,1,1,1
35,Married,7,30.00,MIDDLE,14.80,Cheap,SMA,8,0,2,Female,4,0,1,0,0,0,1,0,1,1,1,0,No,0,1,1
41,Married,17,46.00,MIDDLE,22.40,Expensive,S2,17,0,3,Male,3,0,1,1,1,0,0,0,1,1,1,1,Yes,0,0,1
44,Single,17,82.00,HIGH,41.10,Luxury,S1,20,0,3,Male,1,1,0,1,0,1,1,0,1,1,1,0,No,0,1,1
55,Married,14,59.00,UPPER,28.60,Expensive,SMA,14,0,2,Male,5,1,1,1,0,0,1,1,1,1,1,0,No,1,1,1
39,Single,6,49.00,MIDDLE,24.70,Expensive,S1,3,0,1,Male,1,0,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
44,Married,25,103.00,HIGH,50.90,Luxury,S1,17,0,3,Female,4,1,1,1,1,1,1,1,1,1,1,0,No,1,1,1
57,Single,5,151.00,HIGH,75.50,Luxury,D3,10,0,2,Male,1,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
35,Single,0,44.00,MIDDLE,22.90,Expensive,SMA,13,0,2,Female,2,0,0,0,0,0,1,1,1,1,1,0,No,0,1,1
62,Married,40,462.00,HIGH,79.20,Luxury,SMA,42,0,3,Male,2,0,1,1,1,0,0,0,1,1,1,0,No,0,0,1
30,Single,3,38.00,MIDDLE,18.60,Expensive,D3,6,0,2,Male,1,0,0,0,0,0,1,1,1,0,1,0,No,0,1,1
34,Single,1,47.00,MIDDLE,23.90,Expensive,D3,7,0,2,Male,2,0,0,1,0,0,1,0,1,1,1,1,Yes,0,1,0
41,Single,20,107.00,HIGH,52.50,Luxury,D3,18,0,3,Male,5,1,1,1,0,0,0,0,1,1,1,1,Yes,0,0,1
66,Married,47,15.00,LOW,7.40,Cheap,SMA,28,1,3,Male,2,0,1,1,1,0,1,0,1,1,1,0,No,0,0,1
47,Married,20,119.00,HIGH,59.70,Luxury,D3,18,0,3,Female,3,0,0,0,0,0,1,0,1,1,1,0,No,0,1,1
38,Single,3,18.00,LOW,8.80,Cheap,D3,3,0,1,Female,1,0,0,0,0,1,0,0,1,1,1,0,Yes,0,1,1
36,Married,12,67.00,UPPER,33.30,Luxury,SMA,1,0,1,Male,3,0,1,0,0,0,0,1,1,1,1,0,No,0,0,0
30,Married,8,22.00,LOW,10.80,Cheap,SMA,2,0,1,Male,2,0,0,0,0,0,1,0,1,1,1,0,Yes,0,0,1
33,Single,14,15.00,LOW,7.40,Cheap,S3,1,0,1,Male,1,1,1,0,0,1,1,0,1,1,1,1,Yes,1,1,1
58,Single,3,11.00,LOW,5.40,Cheap,D3,3,1,1,Male,3,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
38,Married,8,122.00,HIGH,62.10,Luxury,S2,7,0,2,Male,2,0,0,0,0,1,0,1,1,1,1,0,Yes,1,1,1
45,Single,4,18.00,LOW,8.80,Cheap,S2,4,0,1,Female,1,1,1,0,0,1,0,0,1,1,1,0,Yes,1,0,1
46,Single,8,46.00,MIDDLE,22.90,Expensive,S1,11,0,2,Female,3,0,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
60,Married,30,30.00,MIDDLE,15.20,Expensive,S2,8,0,2,Male,4,1,1,1,0,0,1,1,1,1,1,1,Yes,0,0,1
36,Single,14,52.00,UPPER,25.90,Expensive,S1,9,0,2,Male,1,0,0,0,0,0,0,1,1,1,1,0,Yes,0,0,0
29,Single,10,23.00,LOW,11.50,Cheap,SMA,0,0,1,Male,3,0,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
27,Married,4,23.00,LOW,11.40,Cheap,D3,6,0,2,Female,3,0,1,1,0,1,0,0,1,1,1,1,Yes,0,1,1
51,Single,0,63.00,UPPER,32.10,Luxury,S1,7,0,2,Male,1,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
20,Married,0,15.00,LOW,7.60,Cheap,S1,0,0,1,Female,4,0,1,0,0,9,0,0,1,1,1,0,No,0,1,1
49,Married,19,174.00,HIGH,88.30,Luxury,S3,21,0,3,Male,3,1,1,1,0,1,1,0,1,1,1,1,Yes,0,0,1
53,Married,14,143.00,HIGH,71.40,Luxury,D3,29,0,3,Female,2,0,1,1,1,0,1,1,1,1,1,0,No,0,1,1
26,Single,1,34.00,MIDDLE,16.70,Expensive,D3,5,0,2,Female,4,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
32,Married,7,58.00,UPPER,29.10,Expensive,S2,6,0,2,Female,3,1,1,0,0,1,0,0,1,1,1,1,Yes,0,1,1
41,Single,1,67.00,UPPER,34.40,Luxury,S2,12,0,2,Male,1,0,1,0,0,0,1,0,1,1,1,0,Yes,0,1,1
35,Married,1,36.00,MIDDLE,18.00,Expensive,D3,3,0,1,Female,2,0,0,1,0,0,1,1,1,1,1,0,No,0,1,1
33,Married,0,48.00,MIDDLE,23.20,Expensive,D3,5,0,2,Male,4,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
44,Single,0,93.00,HIGH,47.10,Luxury,SMA,25,0,3,Male,1,0,0,1,1,0,1,1,1,1,1,0,No,0,1,1
40,Married,14,147.00,HIGH,74.80,Luxury,S2,9,0,2,Female,6,1,1,1,0,1,1,1,1,1,1,1,Yes,1,1,1
38,Married,16,41.00,MIDDLE,20.80,Expensive,SMA,20,0,3,Male,2,0,1,1,0,1,0,0,1,1,1,0,No,0,0,1
28,Single,8,32.00,MIDDLE,16.20,Expensive,D3,9,0,2,Female,1,1,0,0,0,1,1,0,1,1,1,0,No,0,1,1
43,Single,17,67.00,UPPER,32.40,Luxury,D3,15,0,3,Female,2,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
57,Single,4,311.00,HIGH,64.40,Luxury,S1,33,0,3,Male,1,1,1,1,1,1,1,1,1,1,1,1,Yes,1,1,1
20,Single,0,16.00,LOW,7.90,Cheap,S1,0,0,1,Female,1,1,0,0,0,1,0,1,1,0,0,0,Yes,0,1,1
43,Married,19,64.00,UPPER,32.10,Luxury,S2,16,0,3,Female,2,0,1,0,0,0,0,0,1,1,1,1,Yes,1,1,1
61,Married,5,57.00,UPPER,28.20,Expensive,D3,11,0,2,Female,2,0,0,0,0,0,0,0,0,1,1,0,No,0,1,1
50,Married,29,62.00,UPPER,29.90,Expensive,SMA,14,0,2,Female,5,0,0,1,0,0,1,1,1,1,1,0,No,0,0,1
59,Married,23,137.00,HIGH,67.80,Luxury,SMA,36,0,3,Male,2,0,1,1,0,0,0,1,1,1,1,0,No,0,0,1
64,Single,41,45.00,MIDDLE,22.70,Expensive,D3,29,1,3,Female,1,1,0,0,0,0,1,1,1,1,1,0,No,0,0,1
34,Married,14,121.00,HIGH,61.70,Luxury,S1,11,0,2,Male,5,0,0,1,0,0,1,1,1,1,1,1,No,0,1,1
37,Single,9,138.00,HIGH,69.90,Luxury,S1,14,0,2,Female,1,1,0,1,0,0,1,1,1,1,1,1,No,1,1,1
33,Married,13,29.00,MIDDLE,14.60,Cheap,SMA,4,0,1,Female,3,0,0,0,0,0,1,1,1,1,1,0,No,0,0,1
48,Single,27,261.00,HIGH,74.20,Luxury,S2,22,0,3,Male,3,0,0,0,0,9,1,0,1,1,1,0,No,0,0,1
28,Single,6,24.00,LOW,11.90,Cheap,D3,1,0,1,Male,2,0,0,0,0,0,0,1,1,0,1,0,No,0,1,1
39,Married,14,101.00,HIGH,51.50,Luxury,SMA,18,0,3,Male,2,0,0,0,0,0,0,1,1,1,1,1,No,0,1,1
32,Married,10,29.00,MIDDLE,14.90,Cheap,S2,2,0,1,Female,5,0,0,1,0,0,0,0,1,1,1,0,No,0,1,1
37,Married,4,59.00,UPPER,30.00,Luxury,S1,8,0,2,Female,3,1,1,1,0,1,0,0,1,1,1,0,Yes,0,1,1
21,Single,0,19.00,LOW,9.60,Cheap,S1,0,0,1,Female,3,0,0,1,0,0,1,0,1,0,0,0,No,0,1,1
47,Married,12,54.00,UPPER,26.10,Expensive,SMA,11,0,2,Female,3,0,0,0,0,0,1,0,1,1,1,0,Yes,0,0,1
58,Single,9,355.00,HIGH,71.80,Luxury,S2,23,0,3,Female,1,1,1,1,1,1,1,1,1,1,1,1,Yes,0,0,1
25,Single,5,32.00,MIDDLE,16.80,Expensive,S1,3,0,1,Female,3,0,0,0,0,0,0,1,1,1,1,0,Yes,0,1,1
38,Single,14,43.00,MIDDLE,20.40,Expensive,D3,3,0,1,Female,3,0,1,0,0,0,0,0,1,1,1,0,No,0,1,1
67,Married,4,707.00,HIGH,77.00,Luxury,SMA,50,0,3,Male,4,0,1,1,1,0,1,1,1,1,1,0,No,0,0,1
52,Married,15,212.00,HIGH,69.70,Luxury,D3,27,0,3,Male,2,1,1,0,0,1,1,1,1,1,1,1,No,1,0,1
54,Single,5,17.00,LOW,8.70,Cheap,SMA,0,0,1,Male,2,0,0,0,1,1,0,1,1,1,1,0,Yes,0,0,0
56,Married,21,201.00,HIGH,76.40,Luxury,D3,33,0,3,Male,2,0,1,1,0,0,0,0,1,1,1,0,Yes,0,1,1
38,Married,16,67.00,UPPER,33.50,Luxury,S2,14,0,2,Male,2,1,1,0,0,1,0,0,1,1,1,0,Yes,0,0,1
30,Single,0,81.00,HIGH,39.90,Luxury,S3,0,0,1,Female,1,0,1,0,0,9,0,0,1,1,1,0,Yes,0,1,1
53,Single,14,220.00,HIGH,70.10,Luxury,S3,25,0,3,Female,1,1,1,0,0,0,1,1,1,1,1,0,Yes,1,1,1
57,Married,27,25.00,MIDDLE,12.30,Cheap,S2,6,1,2,Male,2,0,1,1,0,0,1,1,1,1,1,0,Yes,1,0,1
25,Single,5,68.00,UPPER,32.40,Luxury,S2,2,0,1,Male,1,0,1,1,0,0,0,0,1,1,1,0,Yes,0,1,1
29,Married,2,28.00,MIDDLE,13.90,Cheap,S1,3,0,1,Female,3,0,1,0,0,0,0,0,1,1,1,0,No,0,0,1
43,Married,7,27.00,MIDDLE,14.00,Cheap,SMA,6,0,2,Female,2,0,0,1,0,0,0,0,1,1,1,0,No,0,1,1
51,Single,10,147.00,HIGH,74.20,Luxury,S2,23,0,3,Female,1,0,1,0,0,0,0,0,1,1,1,0,Yes,0,1,1
58,Married,33,19.00,LOW,9.40,Cheap,S3,11,1,2,Male,3,0,1,1,0,0,1,0,1,1,1,0,No,0,0,1
50,Single,28,52.00,UPPER,26.20,Expensive,S2,3,0,1,Female,1,1,1,0,0,0,1,1,1,1,1,1,No,1,1,1
52,Single,1,118.00,HIGH,57.50,Luxury,S1,13,0,2,Female,1,0,1,0,0,0,1,0,1,1,1,0,Yes,0,0,1
32,Married,13,39.00,MIDDLE,19.30,Expensive,D3,8,0,2,Male,5,0,0,0,0,0,1,1,1,1,1,0,No,0,0,0
26,Single,3,52.00,UPPER,25.20,Expensive,S3,0,0,1,Male,1,1,0,1,0,1,1,1,1,1,1,1,No,1,1,1
21,Married,0,13.00,LOW,6.60,Cheap,S1,0,0,1,Female,4,1,1,0,0,1,1,0,0,1,0,0,Yes,0,1,1
51,Married,17,62.00,UPPER,30.50,Luxury,S1,18,0,3,Male,2,0,1,1,1,1,0,1,1,1,1,0,Yes,0,0,1
51,Single,17,72.00,UPPER,35.40,Luxury,D3,18,0,3,Female,1,0,0,0,0,0,0,0,1,1,1,0,Yes,0,0,1
28,Married,5,38.00,MIDDLE,19.30,Expensive,D3,3,0,1,Female,3,0,1,1,0,0,1,1,1,1,1,0,No,0,0,1
57,Single,34,46.00,MIDDLE,22.70,Expensive,D3,16,0,3,Female,1,1,0,1,1,0,0,1,1,1,1,0,No,1,1,1
27,Single,1,27.00,MIDDLE,12.90,Cheap,D3,1,0,1,Male,3,0,0,0,0,1,1,0,1,1,1,0,No,0,1,1
41,Married,17,148.00,HIGH,73.60,Luxury,S3,15,0,3,Male,4,1,1,0,0,0,1,1,1,1,1,1,No,1,1,0
47,Single,21,39.00,MIDDLE,19.20,Expensive,SMA,21,0,3,Female,2,0,0,1,1,1,0,0,1,1,1,0,Yes,0,1,1
56,Single,7,49.00,MIDDLE,25.20,Expensive,D3,7,0,2,Male,1,0,0,0,0,0,0,0,1,1,1,0,No,0,1,0
21,Single,0,11.00,LOW,5.30,Cheap,D3,1,0,1,Male,1,1,1,1,0,0,1,0,1,0,0,0,Yes,0,1,1
21,Married,2,25.00,MIDDLE,12.10,Cheap,S1,0,0,1,Female,3,0,0,0,0,1,0,0,1,1,1,0,Yes,0,1,1
32,Married,11,170.00,HIGH,85.70,Luxury,S2,5,0,2,Male,6,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
27,Single,8,39.00,MIDDLE,19.30,Expensive,S2,4,0,1,Female,1,0,1,0,0,1,0,1,1,1,1,0,Yes,0,1,1
28,Single,7,25.00,MIDDLE,12.20,Cheap,S2,1,0,1,Female,1,1,1,0,0,1,1,1,1,1,1,0,No,0,1,1
51,Married,13,49.00,MIDDLE,24.80,Expensive,SMA,19,0,3,Male,3,1,0,0,1,0,0,0,1,1,1,1,No,0,0,1
29,Single,4,18.00,LOW,9.00,Cheap,S1,1,0,1,Female,2,1,1,1,0,0,1,1,1,1,1,1,Yes,1,0,1
57,Single,34,205.00,HIGH,80.50,Luxury,SMA,30,0,3,Female,1,0,0,1,0,0,0,0,1,1,1,0,No,0,0,1
42,Single,19,88.00,HIGH,44.30,Luxury,S1,4,0,1,Male,3,1,0,1,1,0,1,1,1,1,1,0,No,0,1,1
34,Single,4,22.00,LOW,11.20,Cheap,S1,4,0,1,Female,1,0,0,0,0,1,1,1,1,1,1,0,Yes,0,0,0
31,Single,11,19.00,LOW,9.60,Cheap,SMA,5,0,2,Female,1,1,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
34,Single,6,56.00,UPPER,27.80,Expensive,D3,13,0,2,Male,1,0,1,1,0,1,0,0,1,1,1,0,Yes,0,1,1
48,Single,22,60.00,UPPER,30.30,Luxury,S2,2,0,1,Male,1,1,1,1,1,0,1,1,1,1,1,1,No,0,1,1
35,Single,2,38.00,MIDDLE,18.80,Expensive,S3,4,0,1,Female,1,1,1,0,0,1,0,0,1,1,1,0,Yes,1,1,1
55,Single,16,274.00,HIGH,77.30,Luxury,S2,26,0,3,Female,1,0,1,1,0,1,0,0,1,1,1,0,Yes,0,1,1
19,Married,0,19.00,LOW,9.40,Cheap,D3,0,0,1,Female,3,0,0,0,0,0,1,0,1,1,1,0,No,0,1,0
26,Married,3,46.00,MIDDLE,23.20,Expensive,S2,1,0,1,Male,3,0,0,0,0,0,1,1,1,1,1,0,Yes,0,1,1
20,Married,1,23.00,LOW,11.40,Cheap,S1,0,0,1,Female,5,0,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
20,Married,0,24.00,LOW,12.20,Cheap,S1,0,0,1,Male,4,0,0,1,0,0,1,1,1,1,1,0,No,0,1,1
31,Single,11,35.00,MIDDLE,17.30,Expensive,SMA,12,0,2,Female,1,0,1,0,0,1,1,0,1,1,1,0,No,0,1,1
38,Married,2,44.00,MIDDLE,22.10,Expensive,S3,4,0,1,Female,2,1,0,0,0,0,1,0,1,1,1,1,Yes,0,1,1
34,Single,9,22.00,LOW,10.60,Cheap,S2,4,0,1,Male,1,1,0,0,0,0,0,0,1,1,1,0,No,0,1,1
37,Single,16,40.00,MIDDLE,20.00,Expensive,D3,7,0,2,Female,1,0,0,0,0,0,1,0,1,1,1,0,No,0,1,1
45,Married,17,73.00,UPPER,36.70,Luxury,S3,4,0,1,Female,6,1,1,1,1,1,0,1,1,1,1,1,Yes,1,0,1
65,Married,37,245.00,HIGH,83.60,Luxury,D3,28,0,3,Male,2,1,1,0,1,0,0,1,1,1,1,0,No,0,0,1
52,Single,32,113.00,HIGH,54.30,Luxury,S2,11,0,2,Female,1,0,1,0,1,0,1,0,1,1,1,0,No,0,1,0
39,Single,7,93.00,HIGH,46.70,Luxury,S1,14,0,2,Female,1,0,0,1,1,9,1,1,1,1,1,0,Yes,0,1,1
66,Single,15,144.00,HIGH,70.80,Luxury,S1,35,0,3,Male,1,1,1,1,1,0,0,1,1,1,1,0,No,1,0,1
43,Married,23,50.00,UPPER,25.00,Expensive,D3,7,0,2,Male,4,0,1,0,1,0,0,1,1,1,1,0,No,0,0,1
58,Single,24,186.00,HIGH,92.40,Luxury,SMA,38,0,3,Male,1,0,1,0,0,0,1,1,1,1,1,1,No,0,0,1
48,Single,26,26.00,MIDDLE,13.10,Cheap,S3,1,0,1,Female,1,1,0,1,0,0,1,1,1,0,1,1,Yes,1,1,1
36,Married,6,34.00,MIDDLE,16.80,Expensive,D3,14,0,2,Female,4,0,0,1,0,0,0,1,1,1,1,0,No,0,1,1
41,Married,15,70.00,UPPER,34.50,Luxury,S2,12,0,2,Female,2,1,1,1,0,1,1,0,1,1,1,0,No,0,1,1
50,Married,27,84.00,HIGH,42.30,Luxury,S2,6,0,2,Male,5,1,1,1,1,1,1,1,1,1,1,1,Yes,1,1,1
55,Married,13,533.00,HIGH,80.50,Luxury,D3,35,0,3,Male,2,1,1,1,1,0,1,0,1,1,1,0,Yes,0,1,1
39,Single,0,77.00,HIGH,38.10,Luxury,S2,3,0,1,Male,1,1,0,0,0,1,0,0,1,1,1,0,Yes,0,1,1
52,Married,20,162.00,HIGH,81.60,Luxury,S3,7,0,2,Female,2,1,1,0,0,0,1,1,1,1,1,1,Yes,1,1,1
57,Single,4,72.00,UPPER,34.60,Luxury,S1,9,0,2,Male,1,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
37,Married,17,38.00,MIDDLE,19.40,Expensive,SMA,10,0,2,Female,2,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
42,Married,19,59.00,UPPER,30.20,Luxury,D3,10,0,2,Male,2,0,1,1,0,0,1,0,1,1,1,0,No,0,0,1
39,Married,17,94.00,HIGH,48.00,Luxury,SMA,18,0,3,Male,2,1,1,1,0,0,1,1,1,1,1,0,Yes,0,0,1
29,Married,10,30.00,MIDDLE,15.00,Expensive,D3,3,0,1,Male,2,0,0,0,0,0,0,0,1,1,1,0,No,0,0,1
42,Single,14,65.00,UPPER,32.20,Luxury,S2,2,0,1,Female,1,1,1,0,0,0,1,0,1,1,1,0,No,0,1,1
31,Single,11,36.00,MIDDLE,18.60,Expensive,S1,9,0,2,Male,2,0,1,1,0,1,1,1,1,1,1,1,No,1,1,1
36,Married,12,34.00,MIDDLE,17.10,Expensive,SMA,18,0,3,Female,2,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
47,Married,4,127.00,HIGH,63.40,Luxury,S3,19,0,3,Female,2,1,0,1,1,0,1,1,1,1,1,1,No,1,1,1
30,Single,8,51.00,UPPER,26.10,Expensive,D3,6,0,2,Male,1,0,1,0,0,9,1,0,1,1,1,0,No,0,0,1
23,Married,3,38.00,MIDDLE,18.80,Expensive,S2,0,0,1,Female,4,1,0,1,1,0,1,0,1,1,1,0,Yes,1,1,1
22,Single,1,19.00,LOW,9.50,Cheap,S1,1,0,1,Female,1,0,0,0,0,1,0,0,1,1,1,0,No,0,0,1
67,Married,41,17.00,LOW,8.40,Cheap,SMA,2,1,1,Male,4,0,1,0,1,0,0,0,1,1,1,0,Yes,0,0,0
44,Single,3,48.00,MIDDLE,24.70,Expensive,S1,4,0,1,Female,1,0,0,0,0,0,1,0,1,1,1,0,No,0,1,0
34,Married,0,82.00,HIGH,39.20,Luxury,D3,8,0,2,Female,3,0,1,1,0,1,0,0,1,1,1,0,Yes,0,1,1
37,Married,15,26.00,MIDDLE,12.30,Cheap,SMA,6,0,2,Female,4,0,0,0,0,1,0,1,1,1,1,0,No,0,1,1
28,Married,6,20.00,LOW,10.10,Cheap,S2,3,0,1,Male,3,1,0,1,1,1,0,1,1,0,1,1,Yes,1,1,1
23,Single,3,26.00,MIDDLE,12.90,Cheap,SMA,3,0,1,Male,1,0,0,0,0,0,0,0,1,1,1,0,No,0,0,1
28,Married,4,37.00,MIDDLE,18.80,Expensive,S2,3,0,1,Male,2,1,1,0,0,0,1,1,1,0,1,1,No,1,1,1
56,Single,33,71.00,UPPER,35.20,Luxury,D3,24,0,3,Male,1,1,0,0,1,0,1,1,1,1,1,0,No,0,1,1
42,Married,18,74.00,UPPER,38.20,Luxury,D3,12,0,2,Male,2,0,0,0,0,0,0,0,1,1,1,0,No,0,0,1
42,Married,14,118.00,HIGH,58.40,Luxury,S2,18,0,3,Female,4,0,1,0,0,1,1,0,1,1,1,0,Yes,1,1,1
52,Married,7,42.00,MIDDLE,21.20,Expensive,S2,2,0,1,Female,2,1,0,0,0,1,1,1,1,1,1,1,No,1,1,1
27,Married,4,27.00,MIDDLE,13.80,Cheap,S1,4,0,1,Male,2,0,0,0,0,1,0,0,1,1,1,1,Yes,0,1,1
52,Married,23,128.00,HIGH,62.90,Luxury,S1,16,0,3,Female,2,0,1,1,1,0,1,1,1,1,1,1,Yes,0,0,1
37,Single,2,43.00,MIDDLE,21.30,Expensive,S1,13,0,2,Female,2,0,0,0,1,0,1,1,1,1,1,0,No,0,1,1
27,Married,8,27.00,MIDDLE,13.50,Cheap,S2,1,0,1,Female,3,1,0,0,0,9,0,0,1,1,1,0,Yes,0,1,1
25,Single,0,29.00,MIDDLE,14.70,Cheap,D3,2,0,1,Male,1,0,1,0,0,0,1,0,1,1,1,0,Yes,0,1,1
45,Single,22,76.00,HIGH,37.50,Luxury,D3,15,0,3,Female,1,0,0,1,0,0,0,1,1,1,1,0,No,0,0,1
35,Single,16,27.00,MIDDLE,13.80,Cheap,D3,10,0,2,Female,1,0,0,0,0,0,0,1,1,0,1,0,No,0,1,1
40,Single,16,64.00,UPPER,32.30,Luxury,SMA,18,0,3,Female,4,1,0,0,0,0,0,1,1,1,1,0,No,0,1,1
49,Single,18,188.00,HIGH,94.80,Luxury,D3,24,0,3,Female,1,0,1,0,0,0,0,1,1,1,1,0,No,0,0,1
60,Married,10,30.00,MIDDLE,15.30,Expensive,SMA,7,0,2,Male,2,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
36,Single,10,97.00,HIGH,47.70,Luxury,S3,9,0,2,Male,3,1,0,1,0,1,0,1,1,1,1,0,Yes,0,1,1
44,Single,12,61.00,UPPER,31.00,Luxury,SMA,13,0,2,Female,1,0,0,0,0,0,1,1,1,1,1,0,No,0,1,1
29,Single,5,19.00,LOW,9.30,Cheap,D3,1,0,1,Male,1,0,0,0,0,0,0,0,0,1,1,0,Yes,0,1,1
36,Married,10,72.00,UPPER,36.20,Luxury,S1,9,0,2,Female,2,1,1,1,0,1,1,1,1,1,1,0,No,1,1,1
56,Married,0,26.00,MIDDLE,13.10,Cheap,SMA,8,0,2,Male,2,0,0,0,0,0,0,0,1,1,1,0,Yes,0,1,1
28,Single,3,15.00,LOW,7.40,Cheap,S1,1,0,1,Female,1,0,0,0,0,8,0,0,1,1,1,0,No,0,0,1
48,Married,19,35.00,MIDDLE,17.50,Expensive,S2,10,0,2,Female,2,0,0,0,0,0,0,0,1,1,0,0,Yes,0,0,1
37,Single,16,24.00,LOW,12.10,Cheap,S2,2,0,1,Female,1,0,1,1,0,0,0,0,1,1,1,0,No,0,0,1
24,Single,0,29.00,MIDDLE,14.10,Cheap,D3,1,0,1,Female,1,0,1,0,0,9,1,0,1,1,1,0,Yes,0,1,1
65,Married,38,31.00,MIDDLE,15.30,Expensive,D3,17,0,3,Female,2,0,0,0,0,0,0,0,1,1,1,0,No,0,0,0
42,Single,21,71.00,UPPER,35.50,Luxury,S2,6,0,2,Female,1,1,1,0,0,1,1,1,1,1,1,0,Yes,0,0,1
40,Single,9,50.00,UPPER,25.00,Expensive,S1,13,0,2,Female,2,0,1,1,0,1,1,1,1,1,1,1,Yes,0,1,1
40,Single,4,29.00,MIDDLE,14.60,Cheap,D3,7,0,2,Female,1,0,0,0,0,0,0,0,1,1,1,0,No,0,0,1
45,Single,24,34.00,MIDDLE,16.40,Expensive,SMA,10,0,2,Female,1,1,0,1,1,0,1,1,1,1,1,0,No,0,1,1
47,Single,12,42.00,MIDDLE,21.50,Expensive,S1,2,0,1,Female,1,0,0,0,0,1,1,0,1,1,1,0,No,0,1,1
43,Married,24,44.00,MIDDLE,21.80,Expensive,D3,10,0,2,Female,3,0,0,1,0,0,1,1,1,1,1,0,No,0,0,1
38,Married,5,152.00,HIGH,76.70,Luxury,S2,13,0,2,Female,2,1,1,1,1,1,0,0,1,1,1,0,Yes,0,1,1
25,Single,5,20.00,LOW,10.10,Cheap,D3,2,0,1,Female,1,1,1,0,0,0,1,1,1,1,1,0,Yes,0,1,0
50,Married,8,49.00,MIDDLE,24.60,Expensive,SMA,8,0,2,Female,2,0,0,0,0,1,0,0,1,1,1,0,No,0,1,1
24,Single,4,16.00,LOW,8.00,Cheap,SMA,2,0,1,Female,2,0,1,0,0,0,0,0,1,1,1,0,No,0,1,1
47,Single,23,103.00,HIGH,51.50,Luxury,D3,24,0,3,Male,1,0,0,0,0,0,0,0,1,1,1,0,No,0,0,1
65,Married,3,79.00,HIGH,39.00,Luxury,SMA,20,0,3,Male,2,0,0,0,0,0,0,0,1,1,1,0,No,0,1,1
59,Single,6,199.00,HIGH,99.10,Luxury,SMA,37,0,3,Female,1,0,1,1,1,0,1,1,1,1,1,0,No,0,0,1
18,Single,0,16.00,LOW,8.00,Cheap,D3,0,0,1,Female,3,0,1,1,0,1,0,0,1,1,1,0,Yes,0,0,1
53,Married,33,254.00,HIGH,80.20,Luxury,S3,24,0,3,Female,4,0,1,0,0,1,0,1,1,1,1,0,No,0,0,1
35,Married,1,92.00,HIGH,47.00,Luxury,S3,3,0,1,Female,6,1,1,1,1,1,1,1,1,1,1,1,Yes,1,1,1
49,Married,12,27.00,MIDDLE,13.30,Cheap,SMA,4,0,1,Female,2,1,0,1,0,0,0,1,1,1,1,0,Yes,1,1,1
35,Married,6,31.00,MIDDLE,15.30,Expensive,D3,3,0,1,Female,5,0,0,0,0,0,0,1,1,1,1,0,No,0,1,1
50,Married,25,121.00,HIGH,60.50,Luxury,SMA,23,0,3,Female,3,0,0,1,1,0,1,1,1,1,1,0,No,0,0,1
36,Married,2,30.00,MIDDLE,15.20,Expensive,SMA,15,0,3,Female,4,0,0,1,0,8,1,0,1,1,1,0,No,0,0,1
31,Single,2,92.00,HIGH,46.90,Luxury,S2,5,0,2,Male,1,1,1,1,0,1,1,1,1,1,1,1,Yes,1,1,1
33,Married,14,90.00,HIGH,46.80,Luxury,D3,10,0,2,Female,2,0,1,0,0,0,0,0,1,1,1,0,No,0,0,1
52,Single,3,21.00,LOW,9.90,Cheap,S1,5,0,2,Female,1,0,0,0,0,0,1,0,1,1,0,0,No,0,1,1
26,Married,4,20.00,LOW,9.90,Cheap,S3,0,0,1,Male,4,1,0,0,0,0,1,0,1,1,1,0,Yes,0,0,1
23,Single,0,23.00,LOW,11.60,Cheap,S2,0,0,1,Female,5,0,0,0,0,0,1,1,1,1,1,0,No,0,1,1
57,Married,8,44.00,MIDDLE,21.80,Expensive,S1,13,0,2,Female,2,0,0,0,0,8,0,0,1,1,1,0,Yes,0,0,1
48,Single,7,161.00,HIGH,82.30,Luxury,D3,26,0,3,Male,1,1,0,0,0,0,1,1,1,1,1,0,No,0,1,1
